,r,VaR,ES,hit
2022-06-30,-0.0876515744801734,-0.2133399449930834,-0.32876173562960304,0
2022-07-31,0.08720134427422459,-0.20130279924587147,-0.288983019795891,0
2022-08-31,-0.04336702120583717,-0.18274283288468554,-0.24040399979348268,0
2022-09-30,-0.09804919930362435,-0.16020000105673296,-0.19358449272734302,0
2022-10-31,0.07683460219574133,-0.1448001324174743,-0.1643550096428198,0
2022-11-30,0.052357944725214406,-0.14276272764189019,-0.15944916562059744,0
2022-12-31,-0.060781799048487496,-0.14383624718951676,-0.16060379990668405,0
2023-01-31,0.05992115787903165,-0.14448161190266842,-0.1614728745462359,0
2023-02-28,-0.02645943030685264,-0.14478408159126344,-0.161801646560767,0
2023-03-31,0.03445125384186044,-0.14458406297816084,-0.16155068610962287,0
2023-04-30,0.014536196592679839,-0.14545637498036024,-0.16240319511615356,0
2023-05-31,0.002479248057984054,-0.14566705809248331,-0.16261531294539414,0
2023-06-30,0.06271890993761445,-0.1452801800480783,-0.1622197887767549,0
2023-07-31,0.030663933087959953,-0.14744757968270789,-0.16453479854059827,0
2023-08-31,-0.01787524701848843,-0.14727621343611336,-0.16435205852648377,0
2023-09-30,-0.04994608771197091,-0.1465451981134981,-0.16362892853677055,0
2023-10-31,-0.02222483997777142,-0.14691844296250745,-0.16415889557198743,0
2023-11-30,0.08542444438757674,-0.14562197463722593,-0.16260166655932132,0
2023-12-31,0.04327897629406807,-0.14909626481757254,-0.16636378650131745,0
2024-01-31,0.01577073041880103,-0.14741145102548484,-0.16418677933268314,0
2024-02-29,0.05042750432692709,-0.14467662411068974,-0.1612390286586174,0
2024-03-31,0.030547405358412088,-0.14554751694564433,-0.16217352181261444,0
2024-04-30,-0.04250574745999363,-0.1459056781633748,-0.1625494925006184,0
2024-05-31,0.046903838078814306,-0.1453181433089747,-0.16205565337420436,0
2024-06-30,0.03408230240557078,-0.1453606536428222,-0.16189102297818642,0
2024-07-31,0.011257742193535576,-0.14606376682362432,-0.16390262929765373,0
2024-08-31,0.022577879038739614,-0.14598155203813257,-0.16378910917135286,0
2024-09-30,0.01999561838794891,-0.14927041604863628,-0.1689169208879916,0
2024-10-31,-0.009946079220551969,-0.1493791695071995,-0.16905250259907817,0
2024-11-30,0.055719767688528744,-0.14707068491818798,-0.1654950075219359,0
2024-12-31,-0.025307691689834075,-0.1465456900499821,-0.16407030850718704,0
2025-01-31,0.026657822062382253,-0.14426459792723723,-0.1607440673786833,0
2025-02-28,-0.014344520215520212,-0.1447921544736061,-0.1612785019699957,0
2025-03-31,-0.05926680278196916,-0.1477786930312682,-0.16745368780081604,0
