,r,VaR,ES,hit
2022-12-31,-0.060781799048487496,-0.13366776859296695,-0.13366776859296695,0
2023-01-31,0.05992115787903165,-0.13366776859296695,-0.13366776859296695,0
2023-02-28,-0.02645943030685264,-0.13366776859296695,-0.13366776859296695,0
2023-03-31,0.03445125384186044,-0.13366776859296695,-0.13366776859296695,0
2023-04-30,0.014536196592679839,-0.13366776859296695,-0.13366776859296695,0
2023-05-31,0.002479248057984054,-0.13366776859296695,-0.13366776859296695,0
2023-06-30,0.06271890993761445,-0.13366776859296695,-0.13366776859296695,0
2023-07-31,0.030663933087959953,-0.13366776859296695,-0.13366776859296695,0
2023-08-31,-0.01787524701848843,-0.13366776859296695,-0.13366776859296695,0
2023-09-30,-0.04994608771197091,-0.13366776859296695,-0.13366776859296695,0
2023-10-31,-0.02222483997777142,-0.13366776859296695,-0.13366776859296695,0
2023-11-30,0.08542444438757674,-0.13366776859296695,-0.13366776859296695,0
2023-12-31,0.04327897629406807,-0.13366776859296695,-0.13366776859296695,0
2024-01-31,0.01577073041880103,-0.13366776859296695,-0.13366776859296695,0
2024-02-29,0.05042750432692709,-0.13366776859296695,-0.13366776859296695,0
2024-03-31,0.030547405358412088,-0.13366776859296695,-0.13366776859296695,0
2024-04-30,-0.04250574745999363,-0.13366776859296695,-0.13366776859296695,0
2024-05-31,0.046903838078814306,-0.13366776859296695,-0.13366776859296695,0
2024-06-30,0.03408230240557078,-0.13366776859296695,-0.13366776859296695,0
2024-07-31,0.011257742193535576,-0.13366776859296695,-0.13366776859296695,0
2024-08-31,0.022577879038739614,-0.13366776859296695,-0.13366776859296695,0
2024-09-30,0.01999561838794891,-0.13366776859296695,-0.13366776859296695,0
2024-10-31,-0.009946079220551969,-0.13366776859296695,-0.13366776859296695,0
2024-11-30,0.055719767688528744,-0.13366776859296695,-0.13366776859296695,0
2024-12-31,-0.025307691689834075,-0.13366776859296695,-0.13366776859296695,0
2025-01-31,0.026657822062382253,-0.13366776859296695,-0.13366776859296695,0
2025-02-28,-0.014344520215520212,-0.13366776859296695,-0.13366776859296695,0
2025-03-31,-0.05926680278196916,-0.13366776859296695,-0.13366776859296695,0
