,r,VaR,ES,hit
2010-12-31,0.05175436761143315,-0.17137678844843807,-0.17137678844843807,0
2011-01-31,0.044406961710650034,-0.17137678844843807,-0.17137678844843807,0
2011-02-28,0.019283757401596192,-0.17137678844843807,-0.17137678844843807,0
2011-03-31,-0.026536535953098933,-0.17137678844843807,-0.17137678844843807,0
2011-04-30,0.03584482878122968,-0.17137678844843807,-0.17137678844843807,0
2011-05-31,-0.02344860592838631,-0.17137678844843807,-0.17137678844843807,0
2011-06-30,-0.009084804906614164,-0.17137678844843807,-0.17137678844843807,0
2011-07-31,-0.0583521223523074,-0.17137678844843807,-0.17137678844843807,0
2011-08-31,-0.13890452010366908,-0.17137678844843807,-0.17137678844843807,0
2011-09-30,-0.05973541798540313,-0.17137678844843807,-0.17137678844843807,0
2011-10-31,0.08234583990439077,-0.17137678844843807,-0.17137678844843807,0
2011-11-30,-0.024195012792905955,-0.17137678844843807,-0.17137678844843807,0
2011-12-31,-0.0028630089922521093,-0.17137678844843807,-0.17137678844843807,0
2012-01-31,0.052301777750750095,-0.17137678844843807,-0.17137678844843807,0
2012-02-29,0.041478372936879906,-0.17137678844843807,-0.17137678844843807,0
2012-03-31,-0.0009975813241923223,-0.17137678844843807,-0.17137678844843807,0
2012-04-30,-0.05256037167008684,-0.17137678844843807,-0.17137678844843807,0
2012-05-31,-0.07303018088727627,-0.17137678844843807,-0.17137678844843807,0
2012-06-30,0.06092061739973314,-0.17137678844843807,-0.17137678844843807,0
2012-07-31,0.028769363888424954,-0.17137678844843807,-0.17137678844843807,0
2012-08-31,0.039630134978624484,-0.17137678844843807,-0.17137678844843807,0
2012-09-30,0.012419558926293687,-0.17137678844843807,-0.17137678844843807,0
2012-10-31,0.01652371957801511,-0.17137678844843807,-0.17137678844843807,0
2012-11-30,0.027600339735805682,-0.17137678844843807,-0.17137678844843807,0
2012-12-31,0.0234837145397006,-0.17137678844843807,-0.17137678844843807,0
2013-01-31,0.02967495893463579,-0.17137678844843807,-0.17137678844843807,0
