,r,VaR,ES,hit
2018-07-31,0.03406901053347229,-0.10419360432670279,-0.11600774363567432,0
2018-08-31,-0.026977777829245823,-0.10246566022044276,-0.11412382200894179,0
2018-09-30,-0.00281268388809059,-0.10268904292924821,-0.1144077787606311,0
2018-10-31,-0.06693785875833655,-0.10017495015422583,-0.11170998044201226,0
2018-11-30,-0.008593550044717967,-0.09989184382005205,-0.11163700082170123,0
2018-12-31,-0.0607517594586447,-0.09957714012771647,-0.11132783615514354,0
2019-01-31,0.06100037075616359,-0.10075857042436179,-0.11279485542607,0
2019-02-28,0.038535557711082684,-0.10362899383542111,-0.11584712113940158,0
2019-03-31,0.012949843914522781,-0.10314128739600861,-0.11531630010480037,0
2019-04-30,0.05014695449075151,-0.10335144681720901,-0.11553194052037886,0
2019-05-31,-0.06074806869004591,-0.1051469259057856,-0.11746688216487226,0
2019-06-30,0.0500393100762465,-0.10576932253420446,-0.1183408539576162,0
2019-07-31,0.0011779385253791015,-0.10780997568348266,-0.12051271784140383,0
2019-08-31,-0.012478208516676201,-0.10759684995121294,-0.12020070153617364,0
2019-09-30,0.03640379547891901,-0.10720856264875318,-0.1198231885146392,0
2019-10-31,0.012219225982850529,-0.10821410140273584,-0.12089421717989106,0
2019-11-30,0.026054922439865697,-0.10836041625953827,-0.12098100908874956,0
2019-12-31,0.011400257452873647,-0.10733002529844042,-0.11986624408257628,0
2020-01-31,-0.017558749451275397,-0.10748204175343477,-0.11996651249012291,0
2020-02-29,-0.08264371691728802,-0.10386833670494598,-0.11609101367859408,0
2020-03-31,-0.1888550924286215,-0.10287046330037722,-0.11528341371717254,1
2020-04-30,0.06285849799736525,-0.14178327230283752,-0.17998387674390867,0
2020-05-31,0.046378997461755576,-0.14392316192791485,-0.18083578026983113,0
2020-06-30,0.04775759472748706,-0.14417289962947932,-0.17935073882676342,0
2020-07-31,-0.014065249408107966,-0.14818256311455552,-0.1856701998408393,0
2020-08-31,0.03456497127414034,-0.14631314358582295,-0.18403852569529122,0
2020-09-30,-0.018439982944435152,-0.1450433880061047,-0.18339099017434832,0
2020-10-31,-0.057486047812996426,-0.14626525383677774,-0.18704756834840924,0
2020-11-30,0.15789807694646804,-0.13818281246764894,-0.17411961574533366,0
2020-12-31,0.019547311075198155,-0.16190974705183608,-0.215989897702544,0
2021-01-31,-0.01337684864797241,-0.1654527655920492,-0.22575234521225895,0
2021-02-28,0.035296520746563566,-0.164410324298025,-0.22699281239074656,0
2021-03-31,0.0637876669449356,-0.1679503566584165,-0.23428234673409912,0
2021-04-30,0.021390816538062483,-0.16767436130761498,-0.2301879115397475,0
2021-05-31,0.02456706854847209,-0.1677264907626504,-0.22976402848918492,0
2021-06-30,0.010418868159582614,-0.16762917175845943,-0.22929610946919224,0
2021-07-31,0.013056602014859347,-0.16815960441692732,-0.23433381035438103,0
2021-08-31,0.024261788196477195,-0.1695924255178317,-0.24113694305645725,0
2021-09-30,-0.03431420807858874,-0.16936498642471767,-0.23979060790768775,0
2021-10-31,0.04019667849862471,-0.16623758308063286,-0.23053788154467608,0
2021-11-30,-0.03349486107751061,-0.16550815048644224,-0.2267208161317466,0
2021-12-31,0.048185727341478364,-0.16315101854351596,-0.22001590680796934,0
2022-01-31,-0.03548054423704771,-0.16205205783767238,-0.21918423008598287,0
2022-02-28,-0.053751372985221334,-0.1604842999236955,-0.21446073251725217,0
2022-03-31,-0.007064482150104135,-0.15806322840585404,-0.20797372844618117,0
2022-04-30,-0.019683952318798024,-0.15679015102576946,-0.20844298791016513,0
2022-05-31,0.005673007400613326,-0.15458527204694994,-0.2044951188308909,0
2022-06-30,-0.0966390621525185,-0.15438135477187295,-0.20450474608195654,0
2022-07-31,0.07046116026951817,-0.16246302655726938,-0.21740487837778502,0
2022-08-31,-0.05165723112330681,-0.16355389558777714,-0.21514550207371977,0
2022-09-30,-0.06532087197860818,-0.16095554220435973,-0.2081118372678845,0
2022-10-31,0.0762268692295882,-0.15857995845784853,-0.20346650435112754,0
2022-11-30,0.08038765002244516,-0.16001917920946698,-0.20290859625958543,0
2022-12-31,-0.03653087207584398,-0.16333200551778038,-0.20503850175161975,0
2023-01-31,0.0919343032719744,-0.16154310886406853,-0.2010773114887788,0
2023-02-28,0.01625985052352573,-0.16419289456533356,-0.202559205137639,0
2023-03-31,0.007121940001629412,-0.1669364084835447,-0.20791083574681957,0
2023-04-30,0.014706443747802878,-0.16877351754427317,-0.21144955901535747,0
2023-05-31,-0.02507265873016682,-0.16929261935586573,-0.2142661700260949,0
2023-06-30,0.0374239202730402,-0.16835276928023848,-0.21219665160308407,0
2023-07-31,0.019037560189430404,-0.16928540750960006,-0.21249846052128787,0
2023-08-31,-0.03133196939360437,-0.16947263285549713,-0.2136242624944701,0
2023-09-30,-0.032710936783659335,-0.1691121280105839,-0.21277451537269468,0
2023-10-31,-0.033189559833134534,-0.16676975964364268,-0.20777708831735525,0
2023-11-30,0.07635879004205104,-0.16682189915819726,-0.20937484535583364,0
2023-12-31,0.03172786133477484,-0.16841023057964963,-0.20855515250096227,0
2024-01-31,0.021377006254375698,-0.17156179337517327,-0.2154187350519813,0
2024-02-29,0.03260075500897901,-0.17210614069478775,-0.21894213866929899,0
2024-03-31,0.04347864186289823,-0.1722823501452643,-0.21967150161709326,0
2024-04-30,-0.019416290604059312,-0.1719873301909919,-0.2174855591278291,0
2024-05-31,0.02695961362251713,-0.1700978721434756,-0.21583518500637164,0
2024-06-30,-0.02515579302669781,-0.17345298005752052,-0.2239613657648862,0
2024-07-31,0.004216100118908657,-0.1711371200116897,-0.221305191119732,0
2024-08-31,0.016113777773509058,-0.17132505038096094,-0.22164766322544507,0
2024-09-30,0.01015122778850938,-0.17323516318425397,-0.22526646594322378,0
2024-10-31,-0.03400035923681551,-0.17365152323713934,-0.22761404058055626,0
2024-11-30,0.0003459395612646332,-0.16989960423856162,-0.21925212880169656,0
2024-12-31,0.013607572204377884,-0.16955398275190753,-0.21954545839535555,0
2025-01-31,0.07016396347039955,-0.16957765990518447,-0.2195072365844365,0
2025-02-28,0.033929233310405746,-0.17110931600738172,-0.21862214965916715,0
2025-03-31,-0.0312437321918146,-0.17041611132130158,-0.2194500634546662,0
